transaction_id,customer_id,transaction_amount,payment_method,failure_type,customer_segment,previous_failures,customer_lifetime_value,days_since_last_purchase,retry_count,account_age_days,website_visits_last_30_days,cart_additions_last_30_days,recovery_probability,recovered,recovered_revenue,recovery_method,severity_score
TXN102476,CUST16812,2649.62,credit_card,insufficient_funds,at_risk,1,5953.7,328,0,635,10,0,0.365,0,0.0,customer_outreach,55
TXN102477,CUST10870,565.63,upi,gateway_error,at_risk,0,19297.56,335,3,189,6,1,0.545,1,565.63,smart_retry,62
TXN102478,CUST19801,1064.21,upi,expired_card,new,0,6059.54,283,3,112,1,0,0.475,0,0.0,alternative_payment,62
TXN102479,CUST17855,1744.03,credit_card,expired_card,regular,4,2383.44,159,4,369,3,0,0.295,1,1744.03,alternative_payment,86
TXN102480,CUST10181,871.16,credit_card,insufficient_funds,new,1,10350.88,288,2,152,4,0,0.375,0,0.0,payment_plan,63
TXN102481,CUST18347,2085.38,debit_card,network_error,regular,2,23764.72,13,3,856,4,0,0.57,1,2085.38,smart_retry,72
TXN102482,CUST15472,648.66,wallet,gateway_error,regular,1,6216.8,168,2,783,7,2,0.74,0,0.0,smart_retry,63
TXN102483,CUST10834,1027.83,wallet,authentication_failed,premium,1,11133.66,225,3,917,4,0,0.505,1,1027.83,customer_outreach,72
TXN102484,CUST18420,1757.99,credit_card,network_error,new,0,3423.65,290,4,167,4,0,0.63,1,1757.99,smart_retry,66
TXN102485,CUST12512,1815.83,net_banking,expired_card,regular,0,6201.33,226,2,324,2,0,0.5,1,1815.83,alternative_payment,58
TXN102486,CUST12329,1334.98,debit_card,card_declined,regular,0,8187.83,142,3,481,4,0,0.36,1,1334.98,smart_retry,62
TXN102487,CUST10721,712.22,upi,card_declined,at_risk,1,2631.78,100,3,1195,1,0,0.13,0,0.0,human_escalation,67
TXN102488,CUST13172,1422.71,net_banking,insufficient_funds,regular,0,5001.8,291,2,1906,4,1,0.405,0,0.0,payment_plan,58
TXN102489,CUST10009,606.02,credit_card,insufficient_funds,new,1,7497.14,136,3,1641,3,1,0.345,0,0.0,payment_plan,67
TXN102490,CUST13589,564.2,net_banking,insufficient_funds,at_risk,2,3398.09,253,0,193,5,1,0.28,1,564.2,customer_outreach,60
TXN102491,CUST15615,699.08,wallet,network_error,at_risk,1,11846.09,241,2,1211,5,2,0.56,1,699.08,smart_retry,63
TXN102492,CUST19151,903.85,wallet,network_error,regular,1,42927.03,341,2,1108,5,1,0.685,0,0.0,smart_retry,63
TXN102493,CUST12549,329.68,wallet,authentication_failed,regular,0,10239.41,305,1,493,4,2,0.52,1,329.68,customer_outreach,54
TXN102494,CUST10364,1450.19,net_banking,gateway_error,regular,1,1359.29,261,2,1051,5,0,0.62,0,0.0,smart_retry,63
TXN102495,CUST16630,1475.69,credit_card,authentication_failed,regular,2,3227.44,132,0,1717,7,1,0.51,1,1475.69,customer_outreach,60
TXN102496,CUST12424,1928.2,wallet,insufficient_funds,new,2,2880.72,113,1,980,7,1,0.45,0,0.0,payment_plan,64
TXN102497,CUST11615,782.75,wallet,authentication_failed,regular,3,9728.18,205,3,1190,5,2,0.35,0,0.0,customer_outreach,77
TXN102498,CUST15426,504.13,upi,card_declined,regular,1,3778.09,320,3,1972,3,2,0.36,0,0.0,alternative_payment,67
TXN102499,CUST11086,1228.26,upi,card_declined,regular,0,10097.82,222,1,878,1,0,0.395,0,0.0,customer_outreach,54
TXN102500,CUST10501,1327.69,upi,expired_card,premium,0,15042.11,121,3,1830,3,1,0.65,0,0.0,alternative_payment,67
TXN102501,CUST18058,1174.18,net_banking,authentication_failed,regular,1,14189.58,221,1,616,4,1,0.46,0,0.0,customer_outreach,59
TXN102502,CUST13985,1054.46,wallet,insufficient_funds,regular,1,14055.87,307,2,1245,3,1,0.355,0,0.0,customer_outreach,63
TXN102503,CUST11357,637.5,credit_card,card_declined,premium,1,6781.65,5,1,1136,3,3,0.615,1,637.5,customer_outreach,64
TXN102504,CUST17021,1277.38,net_banking,card_declined,at_risk,0,5804.46,358,1,135,9,1,0.39,0,0.0,smart_retry,54
TXN102505,CUST17720,312.56,debit_card,card_declined,premium,2,16513.94,188,2,1394,3,1,0.49,1,312.56,customer_outreach,73
TXN102506,CUST19371,682.61,credit_card,card_declined,regular,3,10168.86,159,2,234,7,0,0.34,0,0.0,smart_retry,73
TXN102507,CUST19549,585.48,credit_card,card_declined,regular,1,11361.52,99,1,1867,11,2,0.545,1,585.48,customer_outreach,59
TXN102508,CUST18034,3193.42,credit_card,expired_card,regular,2,1613.51,316,4,176,1,0,0.295,0,0.0,alternative_payment,76
TXN102509,CUST14660,2371.03,debit_card,card_declined,regular,3,1595.17,134,1,1347,1,2,0.3,1,2371.03,alternative_payment,69
TXN102510,CUST18435,1694.64,credit_card,gateway_error,regular,3,5496.6,353,2,95,4,1,0.6,1,1694.64,smart_retry,73
TXN102511,CUST16445,1677.83,upi,network_error,regular,2,19080.59,243,3,764,7,1,0.64,1,1677.83,smart_retry,72
TXN102512,CUST18337,2159.13,upi,expired_card,regular,0,9922.65,206,3,1682,3,0,0.475,0,0.0,alternative_payment,62
TXN102513,CUST13852,2593.54,upi,network_error,regular,0,3053.54,124,3,334,4,1,0.665,1,2593.54,smart_retry,62
TXN102514,CUST12543,2333.9,credit_card,card_declined,premium,2,9678.45,61,1,250,6,4,0.65,1,2333.9,customer_outreach,69
TXN102515,CUST17355,1068.22,debit_card,insufficient_funds,new,0,3459.84,145,2,1438,3,0,0.395,0,0.0,customer_outreach,58
TXN102516,CUST19490,472.16,debit_card,network_error,regular,0,3732.02,210,0,1934,5,1,0.8,1,472.16,smart_retry,50
TXN102517,CUST19045,390.58,wallet,expired_card,at_risk,2,1816.87,108,3,1373,2,0,0.2,0,0.0,alternative_payment,72
TXN102518,CUST10554,738.81,upi,insufficient_funds,regular,0,3035.2,177,0,130,2,1,0.455,1,738.81,payment_plan,50
TXN102519,CUST14131,740.18,net_banking,insufficient_funds,new,2,15991.06,238,3,1635,2,1,0.295,0,0.0,customer_outreach,72
TXN102520,CUST17366,1499.2,debit_card,expired_card,new,1,7934.4,363,3,1378,6,1,0.54,0,0.0,alternative_payment,67
TXN102521,CUST15157,2154.7,wallet,network_error,regular,0,5287.12,85,2,881,2,1,0.675,0,0.0,smart_retry,58
TXN102522,CUST11527,322.94,net_banking,expired_card,premium,3,9141.81,72,1,1080,5,1,0.655,1,322.94,alternative_payment,74
TXN102523,CUST19894,4690.03,net_banking,expired_card,at_risk,1,3441.33,93,3,108,2,2,0.325,1,4690.03,alternative_payment,67
TXN102524,CUST10151,740.35,upi,network_error,regular,2,4804.96,315,2,720,1,0,0.565,0,0.0,smart_retry,68
TXN102525,CUST10044,153.95,credit_card,gateway_error,new,2,13956.02,257,1,462,5,0,0.695,1,153.95,smart_retry,64
TXN102526,CUST12421,9881.88,upi,network_error,regular,0,10223.94,259,2,1117,4,0,0.68,1,9881.88,smart_retry,58
TXN102527,CUST16401,969.96,wallet,authentication_failed,regular,0,7218.82,314,1,920,4,1,0.495,1,969.96,customer_outreach,54
TXN102528,CUST10645,1295.61,net_banking,network_error,regular,0,12436.74,149,4,1577,1,2,0.605,1,1295.61,smart_retry,66
TXN102529,CUST17478,1593.88,credit_card,expired_card,regular,0,14954.66,209,4,1314,3,0,0.435,1,1593.88,alternative_payment,66
TXN102530,CUST11028,896.05,net_banking,gateway_error,at_risk,3,6242.6,312,4,502,4,0,0.345,1,896.05,smart_retry,81
TXN102531,CUST15163,580.11,wallet,insufficient_funds,regular,1,8945.15,154,0,1702,3,0,0.41,0,0.0,payment_plan,55
TXN102532,CUST19495,927.67,upi,gateway_error,regular,4,34443.83,272,1,113,4,0,0.58,1,927.67,smart_retry,74
TXN102533,CUST13633,2293.37,net_banking,insufficient_funds,regular,3,19755.21,221,0,1993,5,0,0.37,0,0.0,payment_plan,65
TXN102534,CUST14483,900.18,wallet,authentication_failed,at_risk,0,694.51,9,4,1808,4,2,0.21,1,900.18,customer_outreach,66
TXN102535,CUST15016,2100.49,wallet,network_error,premium,5,10017.5,298,1,1123,5,0,0.71,1,2100.49,smart_retry,84
TXN102536,CUST19049,635.64,upi,card_declined,new,0,7819.87,200,4,1516,5,0,0.365,0,0.0,customer_outreach,66
TXN102537,CUST12903,714.64,wallet,network_error,regular,3,11647.7,351,3,193,2,0,0.505,1,714.64,smart_retry,77
TXN102538,CUST15386,575.94,debit_card,gateway_error,premium,4,9650.33,67,2,376,4,0,0.69,0,0.0,smart_retry,83
TXN102539,CUST14789,3768.1,upi,gateway_error,regular,2,5743.43,219,1,1523,4,2,0.7,0,0.0,smart_retry,64
TXN102540,CUST12685,1020.68,upi,card_declined,new,1,2431.42,148,2,1140,5,3,0.485,1,1020.68,alternative_payment,63
TXN102541,CUST18989,2669.48,credit_card,card_declined,at_risk,1,10858.08,63,0,1982,7,1,0.365,1,2669.48,smart_retry,55
TXN102542,CUST11081,3426.51,upi,insufficient_funds,premium,0,22874.69,232,2,278,5,0,0.545,1,3426.51,customer_outreach,63
TXN102543,CUST18368,2308.26,credit_card,gateway_error,regular,1,6142.94,143,0,759,3,2,0.76,1,2308.26,smart_retry,55
TXN102544,CUST11507,1540.11,upi,insufficient_funds,regular,1,11365.56,97,4,1965,2,1,0.26,1,1540.11,customer_outreach,71
TXN102545,CUST10298,617.57,wallet,card_declined,at_risk,0,11683.99,84,1,730,2,1,0.285,1,617.57,human_escalation,54
TXN102546,CUST12627,300.03,wallet,network_error,regular,1,6157.16,246,2,91,1,1,0.625,0,0.0,smart_retry,63
TXN102547,CUST15573,1548.65,net_banking,gateway_error,premium,0,106117.19,263,3,464,5,1,0.91,1,1548.65,smart_retry,67
TXN102548,CUST12744,975.59,debit_card,authentication_failed,regular,0,43121.28,301,0,1555,2,1,0.505,1,975.59,customer_outreach,50
TXN102549,CUST13715,1209.74,net_banking,authentication_failed,new,1,29282.56,199,2,1345,1,0,0.38,1,1209.74,customer_outreach,63
TXN102550,CUST16043,2846.67,debit_card,card_declined,premium,2,21913.66,97,0,1199,4,2,0.61,1,2846.67,customer_outreach,65
TXN102551,CUST15823,2983.23,credit_card,network_error,at_risk,0,2902.38,333,2,881,5,3,0.62,1,2983.23,smart_retry,58
TXN102552,CUST10121,1157.84,upi,gateway_error,premium,0,2754.07,50,4,1096,2,1,0.745,0,0.0,smart_retry,71
TXN102553,CUST19198,453.14,credit_card,authentication_failed,premium,0,3050.22,254,4,1159,4,0,0.5,1,453.14,customer_outreach,71
TXN102554,CUST15582,587.63,credit_card,authentication_failed,new,0,4085.15,327,2,533,4,0,0.46,0,0.0,customer_outreach,58
TXN102555,CUST15112,1075.5,wallet,gateway_error,regular,1,2545.36,55,0,1953,4,0,0.725,0,0.0,smart_retry,55
TXN102556,CUST14918,1103.7,debit_card,network_error,regular,0,3271.42,195,1,604,6,2,0.8,1,1103.7,smart_retry,54
TXN102557,CUST15569,1256.59,net_banking,card_declined,at_risk,2,6967.43,187,0,1050,5,3,0.35,0,0.0,customer_outreach,60
TXN102558,CUST14912,928.54,net_banking,card_declined,premium,1,12070.38,146,2,408,4,0,0.515,1,928.54,customer_outreach,68
TXN102559,CUST11524,340.12,debit_card,authentication_failed,regular,1,15233.4,52,2,262,1,1,0.375,1,340.12,customer_outreach,63
TXN102560,CUST11559,1030.24,upi,expired_card,regular,0,17219.79,64,1,1210,5,1,0.61,1,1030.24,alternative_payment,54
TXN102561,CUST13478,131.35,wallet,card_declined,regular,1,3103.72,142,2,1753,4,1,0.39,0,0.0,alternative_payment,63
TXN102562,CUST18868,2614.37,credit_card,network_error,regular,3,2035.78,296,4,638,4,1,0.52,1,2614.37,smart_retry,81
TXN102563,CUST19049,1752.94,upi,card_declined,new,3,7425.15,21,2,1911,3,0,0.31,0,0.0,customer_outreach,73
TXN102564,CUST11523,908.85,upi,expired_card,new,4,21448.43,71,0,223,2,0,0.47,1,908.85,alternative_payment,70
TXN102565,CUST19638,3154.98,credit_card,card_declined,new,1,6717.08,22,3,1687,6,0,0.385,0,0.0,customer_outreach,67
TXN102566,CUST16651,318.15,wallet,card_declined,regular,0,27180.0,303,4,1863,4,0,0.32,0,0.0,smart_retry,66
TXN102567,CUST11343,311.99,upi,insufficient_funds,regular,2,2452.05,292,0,1321,3,3,0.45,0,0.0,payment_plan,60
TXN102568,CUST17705,787.1,debit_card,network_error,new,1,13560.44,87,4,518,4,1,0.62,0,0.0,smart_retry,71
TXN102569,CUST16683,2230.44,credit_card,network_error,regular,3,5218.08,140,4,1657,6,1,0.55,1,2230.44,smart_retry,81
TXN102570,CUST13072,1235.34,net_banking,authentication_failed,regular,2,9894.56,221,1,1285,9,2,0.525,1,1235.34,customer_outreach,64
TXN102571,CUST16364,2077.69,debit_card,authentication_failed,regular,1,2716.51,70,3,1239,1,3,0.385,0,0.0,customer_outreach,67
TXN102572,CUST16742,790.53,wallet,expired_card,regular,1,11468.15,316,0,1477,2,0,0.545,1,790.53,alternative_payment,55
TXN102573,CUST16884,766.77,upi,network_error,regular,1,12214.91,1,0,860,5,0,0.74,0,0.0,smart_retry,55
TXN102574,CUST19678,915.77,debit_card,network_error,regular,0,8813.2,66,4,407,5,0,0.615,1,915.77,smart_retry,66
TXN102575,CUST19506,633.1,credit_card,network_error,regular,2,25255.5,365,0,502,3,1,0.7,1,633.1,smart_retry,60
TXN102576,CUST14095,1899.0,credit_card,network_error,premium,2,23900.0,203,1,476,2,0,0.77,1,1899.0,smart_retry,69
TXN102577,CUST14530,1462.01,credit_card,authentication_failed,premium,4,7107.03,108,0,1729,4,1,0.545,1,1462.01,customer_outreach,75
TXN102578,CUST10225,1148.37,net_banking,card_declined,regular,1,13714.5,229,1,331,3,0,0.39,0,0.0,alternative_payment,59
TXN102579,CUST12019,1357.03,upi,expired_card,at_risk,0,4570.83,194,4,1423,5,0,0.315,0,0.0,alternative_payment,66
TXN102580,CUST14506,1181.97,net_banking,network_error,regular,0,9540.75,326,1,453,5,1,0.76,1,1181.97,smart_retry,54
TXN102581,CUST16376,482.15,upi,insufficient_funds,new,1,21549.33,340,1,1033,5,0,0.43,0,0.0,customer_outreach,59
TXN102582,CUST14487,1209.61,net_banking,card_declined,regular,1,6314.71,222,3,354,4,2,0.375,0,0.0,smart_retry,67
TXN102583,CUST10976,1178.07,net_banking,authentication_failed,regular,2,10903.66,212,0,1834,10,3,0.605,1,1178.07,customer_outreach,60
TXN102584,CUST14705,2550.83,debit_card,expired_card,regular,1,6705.83,219,0,999,4,3,0.65,1,2550.83,alternative_payment,55
TXN102585,CUST18676,1723.64,credit_card,authentication_failed,regular,3,8962.93,156,1,950,4,2,0.415,0,0.0,customer_outreach,69
TXN102586,CUST13291,2208.16,upi,gateway_error,at_risk,2,2679.52,139,1,1013,4,0,0.5,0,0.0,smart_retry,64
TXN102587,CUST13613,627.04,net_banking,insufficient_funds,premium,0,34993.92,121,3,817,5,2,0.555,0,0.0,payment_plan,67
TXN102588,CUST19039,695.26,wallet,network_error,at_risk,2,6222.78,57,2,1507,5,2,0.525,0,0.0,smart_retry,68
TXN102589,CUST16075,700.67,wallet,expired_card,regular,2,4278.6,140,4,1667,5,2,0.445,0,0.0,alternative_payment,76
TXN102590,CUST15082,858.52,net_banking,card_declined,premium,1,7555.86,55,1,1870,7,1,0.625,1,858.52,customer_outreach,64
TXN102591,CUST14633,2988.54,upi,insufficient_funds,new,1,8058.6,343,4,1782,3,1,0.305,0,0.0,payment_plan,71
TXN102592,CUST18143,2672.48,wallet,card_declined,premium,0,28388.98,11,2,1603,3,1,0.56,1,2672.48,customer_outreach,63
TXN102593,CUST19074,557.62,net_banking,authentication_failed,regular,0,6792.14,247,1,413,4,0,0.47,1,557.62,customer_outreach,54
TXN102594,CUST11777,460.96,upi,network_error,new,3,31481.7,129,2,1230,1,0,0.56,0,0.0,smart_retry,73
TXN102595,CUST13268,1508.59,net_banking,network_error,new,1,1867.3,309,4,1185,4,1,0.58,0,0.0,smart_retry,71
TXN102596,CUST15847,482.58,credit_card,gateway_error,regular,2,9116.53,101,1,695,3,3,0.71,1,482.58,smart_retry,64
TXN102597,CUST10750,1214.82,upi,expired_card,regular,4,4004.76,124,4,712,1,1,0.29,1,1214.82,alternative_payment,86
TXN102598,CUST18079,3351.95,debit_card,gateway_error,at_risk,3,3482.58,9,0,241,3,0,0.49,1,3351.95,smart_retry,65
TXN102599,CUST19259,784.78,debit_card,insufficient_funds,regular,0,2008.85,23,1,986,2,1,0.415,0,0.0,customer_outreach,54
TXN102600,CUST18765,305.78,credit_card,card_declined,regular,2,16379.25,281,3,1501,4,2,0.34,1,305.78,smart_retry,72
TXN102601,CUST13616,1547.99,debit_card,insufficient_funds,regular,0,61964.51,19,2,53,3,1,0.39,0,0.0,customer_outreach,58
TXN102602,CUST11970,685.93,upi,network_error,regular,1,5482.27,231,1,221,5,1,0.725,0,0.0,smart_retry,59
TXN102603,CUST15583,1562.33,debit_card,authentication_failed,premium,1,8876.79,129,4,1129,2,0,0.435,1,1562.33,customer_outreach,76
TXN102604,CUST13951,1348.09,credit_card,gateway_error,regular,1,13136.33,278,1,1376,6,0,0.715,1,1348.09,smart_retry,59
TXN102605,CUST10104,1624.23,net_banking,insufficient_funds,new,0,5182.84,170,0,211,0,2,0.48,1,1624.23,payment_plan,50
TXN102606,CUST19431,487.09,upi,card_declined,regular,0,6718.31,179,2,1572,5,0,0.415,1,487.09,customer_outreach,58
TXN102607,CUST19114,2601.5,debit_card,card_declined,new,0,10842.23,322,4,73,2,2,0.37,1,2601.5,alternative_payment,66
TXN102608,CUST14509,624.2,debit_card,insufficient_funds,new,0,5764.97,120,0,1530,5,2,0.555,0,0.0,payment_plan,50
TXN102609,CUST13208,1662.54,debit_card,insufficient_funds,premium,1,4231.96,236,0,1385,3,1,0.585,0,0.0,customer_outreach,60
TXN102610,CUST13696,1595.2,wallet,insufficient_funds,premium,4,11367.36,105,2,1314,4,2,0.44,0,0.0,customer_outreach,83
TXN102611,CUST17074,1375.87,debit_card,network_error,premium,2,6896.66,82,3,804,3,1,0.73,1,1375.87,smart_retry,77
TXN102612,CUST10124,1160.08,debit_card,expired_card,premium,2,17890.87,90,3,252,4,1,0.595,1,1160.08,alternative_payment,77
TXN102613,CUST11389,737.6,debit_card,insufficient_funds,premium,3,6468.47,213,0,920,1,3,0.535,0,0.0,payment_plan,70
TXN102614,CUST12722,3718.14,upi,network_error,regular,2,12422.5,285,4,1975,4,0,0.53,1,3718.14,smart_retry,76
TXN102615,CUST19694,642.44,wallet,expired_card,new,1,9187.69,81,4,1121,4,0,0.445,1,642.44,alternative_payment,71
TXN102616,CUST19294,787.56,debit_card,gateway_error,regular,2,9556.24,313,3,601,2,0,0.54,0,0.0,smart_retry,72
TXN102617,CUST15172,1762.05,upi,authentication_failed,regular,1,8731.65,11,1,861,3,3,0.495,0,0.0,customer_outreach,59
TXN102618,CUST14842,2034.59,net_banking,authentication_failed,regular,0,5289.99,47,4,266,2,2,0.37,1,2034.59,customer_outreach,66
TXN102619,CUST12077,2616.89,credit_card,insufficient_funds,new,2,16245.01,274,0,1177,4,1,0.445,0,0.0,customer_outreach,60
TXN102620,CUST16465,576.31,wallet,network_error,new,1,1925.51,70,0,1090,6,0,0.745,1,576.31,smart_retry,55
TXN102621,CUST12945,1129.23,wallet,insufficient_funds,new,2,1580.83,124,0,1071,4,2,0.43,1,1129.23,payment_plan,60
TXN102622,CUST13956,717.52,wallet,authentication_failed,premium,4,11792.99,269,4,221,6,2,0.44,0,0.0,customer_outreach,91
TXN102623,CUST14254,3016.9,upi,expired_card,regular,3,9693.23,92,0,905,3,1,0.515,1,3016.9,alternative_payment,65
TXN102624,CUST18036,1458.8,debit_card,insufficient_funds,new,2,2372.5,113,0,1090,2,1,0.415,0,0.0,payment_plan,60
TXN102625,CUST17247,745.77,credit_card,gateway_error,new,1,12638.8,280,0,1540,3,0,0.74,1,745.77,smart_retry,55
TXN102626,CUST15273,2470.13,net_banking,insufficient_funds,regular,1,7740.47,173,0,97,1,1,0.405,0,0.0,payment_plan,55
TXN102627,CUST10447,1076.94,credit_card,network_error,premium,1,3379.69,166,1,1581,1,2,0.84,1,1076.94,smart_retry,64
TXN102628,CUST19598,973.08,credit_card,card_declined,regular,2,15726.46,247,0,929,2,1,0.405,0,0.0,alternative_payment,60
TXN102629,CUST16087,1874.18,credit_card,network_error,new,1,10089.44,310,0,1502,4,1,0.78,1,1874.18,smart_retry,55
TXN102630,CUST12453,732.23,upi,expired_card,regular,2,18492.46,59,4,1352,4,0,0.38,0,0.0,alternative_payment,76
TXN102631,CUST14749,3288.38,upi,expired_card,regular,0,2901.49,280,1,1259,2,1,0.565,1,3288.38,alternative_payment,54
TXN102632,CUST19443,1847.2,wallet,gateway_error,regular,0,4373.14,268,0,338,4,1,0.785,0,0.0,smart_retry,50
TXN102633,CUST12879,2562.57,upi,authentication_failed,regular,3,2510.26,22,2,807,3,2,0.36,1,2562.57,customer_outreach,73
TXN102634,CUST17682,1386.83,credit_card,authentication_failed,regular,1,4933.61,14,0,1257,3,2,0.51,0,0.0,customer_outreach,55
TXN102635,CUST10800,413.03,credit_card,network_error,regular,2,16168.93,126,3,737,3,0,0.555,0,0.0,smart_retry,72
TXN102636,CUST15594,553.87,credit_card,expired_card,new,5,10213.01,141,4,337,4,1,0.33,0,0.0,alternative_payment,91
TXN102637,CUST16638,411.4,net_banking,authentication_failed,premium,2,6627.09,212,1,1663,3,0,0.535,1,411.4,customer_outreach,69
TXN102638,CUST14414,307.68,wallet,insufficient_funds,at_risk,1,21487.47,190,0,779,2,0,0.245,0,0.0,customer_outreach,55
TXN102639,CUST12789,1492.06,wallet,gateway_error,new,1,12154.58,283,0,1310,4,1,0.78,1,1492.06,smart_retry,55
TXN102640,CUST17696,1535.44,credit_card,gateway_error,regular,3,37883.26,211,4,1783,4,1,0.52,0,0.0,smart_retry,81
TXN102641,CUST19146,1542.84,net_banking,authentication_failed,regular,1,7148.95,9,4,1624,5,2,0.38,0,0.0,customer_outreach,71
TXN102642,CUST18615,2271.72,debit_card,insufficient_funds,premium,2,7982.0,138,0,1930,2,0,0.51,0,0.0,payment_plan,65
TXN102643,CUST16417,1675.79,upi,authentication_failed,premium,0,11869.16,285,4,1542,7,1,0.57,1,1675.79,customer_outreach,71
TXN102644,CUST10081,934.11,upi,network_error,new,1,9240.4,330,1,1151,4,5,0.815,1,934.11,smart_retry,59
TXN102645,CUST17760,6045.61,net_banking,insufficient_funds,regular,1,7522.65,194,1,1112,2,2,0.405,0,0.0,payment_plan,59
TXN102646,CUST16548,2380.67,upi,insufficient_funds,regular,0,3206.54,34,1,1456,1,2,0.425,1,2380.67,customer_outreach,54
TXN102647,CUST14835,1505.6,debit_card,authentication_failed,regular,2,3829.2,343,2,864,3,0,0.345,0,0.0,customer_outreach,68
TXN102648,CUST14875,1228.55,debit_card,card_declined,regular,1,7926.51,215,1,784,4,0,0.405,0,0.0,alternative_payment,59
TXN102649,CUST18656,492.14,net_banking,insufficient_funds,premium,1,4473.05,129,0,976,3,0,0.56,1,492.14,payment_plan,60
TXN102650,CUST16392,2971.86,upi,network_error,regular,0,18889.88,182,2,1581,4,0,0.68,0,0.0,smart_retry,58
TXN102651,CUST14761,828.87,credit_card,insufficient_funds,regular,0,20218.79,118,2,726,3,1,0.39,0,0.0,payment_plan,58
TXN102652,CUST14814,778.19,debit_card,network_error,premium,0,3214.68,44,3,802,4,1,0.815,1,778.19,smart_retry,67
TXN102653,CUST15041,2450.28,net_banking,expired_card,new,3,6251.09,263,4,1996,3,1,0.385,1,2450.28,alternative_payment,81
